Index,Image_ID,Category,Prompt,Image_Filename
957,2ca085729534cd3cc778309600ade09164bc04ba,food,"Product painted by Rorianai, frameless, linen canvas as a support, blackberries and raspberries above a table, realistic style oil painting 36k v5.1",food/2ca085729534cd3cc778309600ade09164bc04ba.jpg
958,2ca2e1871a14df9e5eabb551244e970761d7b8f1,food,"hyper realistic lomography tilt shift photograph with golden light leak of a white porcelain bowl full of beautiful dark red cherries sitting on a scrubbed wooden table in the kitchen of a cozy cottage with golden sunlight streaming through the window, inviting, delicious, homey, warm glow, unconditional love ",food/2ca2e1871a14df9e5eabb551244e970761d7b8f1.jpg
959,2ca31cf7ad3b006432ac6f7d45be7dcabe1a2602,vehicles,"4k photo of a bikers cruising a futuristic sportbike at very high speed on a cyber city street, taking a sharp corner, theres a trail of light, neon colors, blade runner, ",vehicles/2ca31cf7ad3b006432ac6f7d45be7dcabe1a2602.jpg
960,2ca560f4cc81bf748e92783a7a369b48ba21e925,landscape,"Abu Bakr, view from afar ",landscape/2ca560f4cc81bf748e92783a7a369b48ba21e925.jpg
961,2cacf80feff2022dc8a1c222b0fd555fa8b04645,food,"fresh popcorn, isolate with 0e6787 color, ",food/2cacf80feff2022dc8a1c222b0fd555fa8b04645.jpg
962,2cadf12e77d3c62b63f0d42ebf046447c6238a3d,animals,"otter Lutra lutra sunny , vis in the mouth, discussing, photography , nikon d850 dslr, 8k , ",animals/2cadf12e77d3c62b63f0d42ebf046447c6238a3d.jpg
963,2cb1c87ecd2a1cf1ed2be39671f1f84ecbc694c8,people,"Portrait of a beautiful modern english girl, 25 years old, beautiful smile, beautiful blue eyes, brown long hair. Illustration ",people/2cb1c87ecd2a1cf1ed2be39671f1f84ecbc694c8.jpg
964,2cbad1d8128e732758925a7e154054e3d5845594,art,"cinematic still, ultra realistic, an abandoned terrifying decrepit dark cabin, there are no lights on in any windows or anywhere on the cabin, its surrounded by scary looking woods that almost envolope the cabin, bathed in darkness, dead of night, film by Guillermo del Toro, establishing shot, wide angle ",art/2cbad1d8128e732758925a7e154054e3d5845594.jpg
965,2cd14f301a258c6a03d19d71769242874f7ac0f9,food,"close up shot of spanish paella topped with fresh seafood at a michelin star restaurant sitting outside on white concrete table with white linens at morning hour, hard light, shot on kodak gold 200, in the style of light orange and light beige, textural sensations, bold traditional, hispanicore, morning hour, captured essence of the moment, careful composition, attention to details, symmetry ",food/2cd14f301a258c6a03d19d71769242874f7ac0f9.jpg
966,2cd3b508ad8c9432b07dfcc60d11d3085be0ddd5,indoor,"ancient library, dust in the air, photo realistic, hyper detailed, 8k, hyper realistic, Hyper Quality, ",indoor/2cd3b508ad8c9432b07dfcc60d11d3085be0ddd5.jpg
967,2ce2fd2909ef3ed0bde009fab468342617f2b9de,fashion,"Professional model, Hawaiian, different color eyes, professional fashion magazine photography, maximum resolution, ultra detailed, light tone, extremely detailed with rich colors Photography, Depth of Field, F2.8, high Contrast, 8K, Cinematic Lighting, ethereal light, ultradetailed, Hyperrealistic, highly detailed, photorealistic, accurate features, hyperdetailed, dramatic film light, intricate details, extremely detailed, incredible details, full body, full colored, complex details, by Weta Digital, Photography, Photoshoot, Shot on 70mm, Depth of Field, DOF, 5D, SuperResolution, ProPhoto RGB, Lonely, Good, Massive, Big, Spotlight, Frontlight, Halfrear Lighting, Backlight, Rim Lights, Rim Lighting, Natural Lighting, , Moody Lighting, Cinematic Lighting, volumetric Light, Volumetric Lighting, Volumetric, ContreJour, Lighting, Beautiful Lighting, Accent Lighting, Global Illumination, Ray Tracing Global Illumination, Optics, Materiality, Ambient Occlusion, Scattering, Glowing, Shadows, Rough, Shimmering, Ray Tracing Reflections, Chromatic Aberration, CGI, VFX, SFX, ",fashion/2ce2fd2909ef3ed0bde009fab468342617f2b9de.jpg
968,2cef1803c86dcd9b7f0dd32e4471114ecf6dface,landscape,"A positive picture of the world which shows, that climate change removed and the world became a good place to live again, urbanism in mind ",landscape/2cef1803c86dcd9b7f0dd32e4471114ecf6dface.jpg
969,2cfdcc7e329a72a053d55c7970ee3fdb47ce405e,plants,"lokelani flowers, realistic, white background, 8k, cleam sketch modern drawing style, clean lines, high definition, coloring page ",plants/2cfdcc7e329a72a053d55c7970ee3fdb47ce405e.jpg
970,2d0139967a2e70e2ca786a5dd3f611b8613fae53,vehicles,"red bull f1 racing car, 100 years in the future, insanely detailed, hyper realistic, mind blowing, fast ",vehicles/2d0139967a2e70e2ca786a5dd3f611b8613fae53.jpg
971,2d05b72d2f6e51e1829ec37668370c68bb3e5b08,animals,"a male llama in a black suit, pixar, looking straight in the camera, white background ",animals/2d05b72d2f6e51e1829ec37668370c68bb3e5b08.jpg
972,2d086acf83ef3d00f204796c95e18c7db9132726,art,"the portrait of a powerful satanist reading a burning bible, photorealistic portrait, ultra realistic,ultra detail,4k photo quality,4k",art/2d086acf83ef3d00f204796c95e18c7db9132726.jpg
973,2d192b60ac95a13a16b9acaac320d9bf70d24c74,vehicles,"The image showcases the vibrant and futuristic city of Lima at night. The city is illuminated by a mix of colorful and bright LED lights that make the skyline appear like its glowing. In the foreground, there is a modern racetrack that stands out with its sleek and shiny metallic surface. The racetrack is lined with a series of LED lights that complement the surrounding city lights and create a stunning visual effect. On the racetrack, a futuristic sports car is racing at high speed, showcasing its advanced aerodynamic design and stateoftheart technology. The driver is wearing a hightech racing suit and helmet, and the car is emitting a stream of vibrant colors that add to the overall futuristic feel of the image. In the background, the view is dominated by the vast expanse of the Pacific Ocean, its deep blue waters contrasting with the bright lights of the city. The city skyline features a mix of towering skyscrapers and modern architectural designs, all lit up in a variety of colors that enhance the futuristic atmosphere of the image. This image would be ideal for promoting hightech racing events or showcasing the innovative side of the city of Lima. The dynamic and exciting scene is sure to capture the attention of anyone who sees it. ",vehicles/2d192b60ac95a13a16b9acaac320d9bf70d24c74.jpg
974,2d1f1e31cc2402d77122d221372b0b4217831585,food," e. g Poulet rôti avec des pommes de terre rôties et des légumes. Close  up, kitchen background, white marble table, good lighting, beautifully color graded, Unreal Engine, morning lighting, high quality, Photoshoot, Shot on 25mm lens, Depth of Field, DOF, Tilt Blur, Shutter, White Balance, 32k, Super  Resolution, Megapixel HD quality 8k 5 Sony a7R IV, soft picture, real details, ncandescent, , Lighting, Soft Lighting, Volumetric, Noon Lighting, Global Illumination, Screen Space Global Illumination, Ray Tracing Global Illumination, Optics, Scattering, Glowing, Shadows, Rough, Shimmering, Ray Tracing Reflections, Lumen Reflections, Screen Space Reflections, Diffraction Grading, Chromatic Aberration, GB Displacement, Scan Lines, Ray Traced, Ray Tracing Ambient Occlusion, Anti  Aliasing, FKAA, TXAA, RTX, SSAO, Shaders, OpenGL  Shaders, GLSL  Shaders, Post Processing, Post  Production, Cel Shading, Tone Mapping, CGI, VFX, SFX, insanely detailed and intricate, hypermaximalist, elegant, hyper realistic, super detailed, centered, photography, 4k, 8k, , 24k,, ",food/2d1f1e31cc2402d77122d221372b0b4217831585.jpg
975,2d29a7121182963ed5a5fecdcd006ed70ca18722,logo,"Gothic medieval illustration of a Anaconda Snake2, ornate gothic imagery, evil, Mayan, occult, runes, black ink on white paper",logo/2d29a7121182963ed5a5fecdcd006ed70ca18722.jpg
976,2d34705bab5990f7d86c45a3996541d0187e1878,fashion,"Award winning beautiful latin girl, fashion influencer street fashion, full body shot,commercial, deep v  neck, crop top, smiling, night time, street, romantic light ",fashion/2d34705bab5990f7d86c45a3996541d0187e1878.jpg
977,2d406814bdd9717f9b2a538c859b4faaf6c0610e,indoor,Senior chef in kitchen of restaurant ,indoor/2d406814bdd9717f9b2a538c859b4faaf6c0610e.jpg
978,2d56c4320aef574f88f50ff88c1e199fec64d466,logo,"Concept art, Age of Wonders 4, Creation engine, a whimsical magical Tome of Sonomancy, a magical tome specializing in sound magic, the cover is whimsically magical and features magical glowing glyphs in the shape of musical notes that seem to be floating out of the leather binding",logo/2d56c4320aef574f88f50ff88c1e199fec64d466.jpg
979,2d5866675d4e8cdba28f3496ae084d55aaa0c950,fashion,"Beautiful Amy Adams redhead supermodel as a dungeons  dragons dark sorceress, dressed in ethereal bright shimmering autumnal robes, standing in a magical forest landscape under sparkling streaming sunlight, long red wavy hair, photorealistic, 85mm, ",fashion/2d5866675d4e8cdba28f3496ae084d55aaa0c950.jpg
980,2d8ef69a5b683da22c097d197da29745e8679f24,indoor,"interior of dingy trailer living room  art style of Brom, Whelan, aly fell, rutkowski, art germ, rossdraws, and franzzeta  art station  ultra detailed  hyper realistic  cinematic scene  sharp focus  8k ",indoor/2d8ef69a5b683da22c097d197da29745e8679f24.jpg
981,2da72322d52527265b68fbbd7e2d053c88abe1f4,plants,water lillies oil painting ,plants/2da72322d52527265b68fbbd7e2d053c88abe1f4.jpg
982,2da7959522e47b3daad73a33e82c452d147681fb,food,ramen themed tshirt,food/2da7959522e47b3daad73a33e82c452d147681fb.jpg
983,2db53c2dd378d19c406ef01e24e72af5a237baf9,animals,"scores of His faithful Human disciples are led by a Modern day Jesus Christ, their shepherd and gate to salvation and life eternal, Christ leads them toward a stunningly beautiful land of plenty. A heaven on earth. Richly colored, high definition, highly detailed and photorealistic. ",animals/2db53c2dd378d19c406ef01e24e72af5a237baf9.jpg
984,2dc25c14f181a76d164008d32b9fd2f5ba3f34ef,landscape,"award winning photograph of a full moon over an african landscape, ultradetailed, photorealistic, 32k ",landscape/2dc25c14f181a76d164008d32b9fd2f5ba3f34ef.jpg
985,2dc65bfc8f29c204b2b3f18cb274152b25eac88d,landscape,"Dead Vachellia erioloba tree, no foliage, surrounded by desolate desert, dunes, minimalistic style, golden hour, flair, vibrant colors, photorealistic, cinematic high detail, ultra realistic, cinematic lighting, Depth of Field, hyperdetailed, beautifully colorcoded, beautifully color graded, Unreal Engine, Color Grading, Editorial Photography, Photography, Photoshoot, Tilt Blur, 32k, SuperResolution, Megapixel, ProPhoto RGB, Natural Lighting, Incandescent, Moody Lighting, Cinematic Lighting, Soft Lighting, Volumetric, ContreJour, Beautiful Lighting, Accent Lighting, Global Illumination, Screen Space Global Illumination, Ray Tracing Global Illumination, Optics, Scattering, Glowing, Shadows, Rough, Shimmering, Ray Tracing Reflections, Lumen Reflections, Screen Space Reflections, Diffraction Grading, Chromatic Aberration, GB, Displacement, Scan Lines, Ray Traced, Ray Tracing Ambient Occlusion, AntiAliasing, Shaders, OpenGLShaders, GLSLShaders, Post Processing, PostProduction, Cel Shading, Tone Mapping, elegant dynamic pose, ",landscape/2dc65bfc8f29c204b2b3f18cb274152b25eac88d.jpg
986,2dc683bb5ca22d6e6f39da8512715d226dd4bc9e,animals,a photo of a frog holding an apple while smiling in the forest,animals/2dc683bb5ca22d6e6f39da8512715d226dd4bc9e.jpg
987,2dea58cd232fe036c250c680f79bf4225492be5d,landscape,"a regenerative project in a lush, green landscape with sustainable buildings, gardens, and diverse vegetation. Convey a sense of optimism and environmental stewardship through detailed and realistic imagery.",landscape/2dea58cd232fe036c250c680f79bf4225492be5d.jpg
988,2e22de78639478959a6ad73448055a8818103770,food,"Appetizing cupcake, professional photography with lots of copy space UHD 8k",food/2e22de78639478959a6ad73448055a8818103770.jpg
989,2e234293697b17216a1c0bb7316c6ff0d703e583,logo,"Commercial photography of unlabelled omega 3 pills, with studio light, hyperdetailed, on black isolated plain, pro color grading, white lighting, Shot on 70mm lens, Canon camera, 8k  v 5",logo/2e234293697b17216a1c0bb7316c6ff0d703e583.jpg
990,2e3b19e4f96355a2285da03a0973e3918c7c4e97,plants,"leaves and flowers, colored pencils style, white paper background ",plants/2e3b19e4f96355a2285da03a0973e3918c7c4e97.jpg
991,2e5cfe6672f23ecae53064eeae4a09ccfb9d20e5,people,a neonior scifi crime film based in oaxaca mexico staring Yalitza Aparicio Martínez in a trench coat and an antihero in a gasmask 5,people/2e5cfe6672f23ecae53064eeae4a09ccfb9d20e5.jpg
992,2e6c110159f27e53bbd68dbec633c23b5fb6e361,landscape,"a doorway in a scary old fishing shack, painted teal, looking out at a corn field at dusk ",landscape/2e6c110159f27e53bbd68dbec633c23b5fb6e361.jpg
993,2e8fd16c63c4b87d30c9a05840ab89942b361ef5,people,"a man sitting on the side walk in istanbul during a rainy night wearing a hoodie and his headset listening to music waiting for his bus, hyper realistic",people/2e8fd16c63c4b87d30c9a05840ab89942b361ef5.jpg
994,2e9c0d1bb215477fe9a57e305cb93f37200f336b,food,"The Huarani tribal people preparing ayahusca brewaliens life form  ufo universe sky trippy colores bioluminicent colorsvisionary arthyperdetailed, jamie lee style, 32k, ",food/2e9c0d1bb215477fe9a57e305cb93f37200f336b.jpg
995,2eb2b9210bf978f312461dc860217cd7864f7f80,landscape,"photo of the horizon of a forested green infinite landscape stretching millions of miles into distance, infinite plane, endless, 8K, unreal engine 5, infinity ",landscape/2eb2b9210bf978f312461dc860217cd7864f7f80.jpg
996,2eb6a1a999cb0b86e7edab4f51f6ad410d54ed7d,fashion,"avril lavigne playing guitar, mini skirt, full body, beautiful asian woman, blonde hair, bright red lights, fashion editorial, cinematic, photorealistic octane render, HD 8K DSLR, sharp focus,depth of field, background with a huge crowd with fireworks, ",fashion/2eb6a1a999cb0b86e7edab4f51f6ad410d54ed7d.jpg
997,2ec4c9a2722cdf6d3d9446c8e02d88b65e443178,vehicles,"city police officer in pursuit talking into radio5 photorealisic, f2.8 apeture ",vehicles/2ec4c9a2722cdf6d3d9446c8e02d88b65e443178.jpg
998,2ed30d01674875d11e0e9ffe8553460b842cf0b6,animals,"painting close up European wild baby animal, looking to camera, colour, at night, intensive colour, detailed patterns, Bernie Fuchs, seurat, frazetta, art nouveau, with erratic shapes and organic patterns. In the style of Maxfield Parrish and Lebbius Woods ",animals/2ed30d01674875d11e0e9ffe8553460b842cf0b6.jpg
999,2ed8203f8e3d05a5d308d5d839696169266d1f4a,food,"whole lemon, sunny yellow, gauche style, fine details, HD ",food/2ed8203f8e3d05a5d308d5d839696169266d1f4a.jpg
1000,2edc739482ae1745cf57570c7a9d6aa051fd22f2,art,"Marina bay sands is a large hotel building next to the water, in the style of uhd image, pipilotti rist, transportcore a starry night painting with cities and trees, in the style of iconic works of art history, dark cyan and yellow, swirling colors, 8k resolution, 19001917, meticulously detailed, tenebrism ",art/2edc739482ae1745cf57570c7a9d6aa051fd22f2.jpg
1001,2edd9b2bc9272763b96e92ba3247c95139b2c820,art,"A world within a world, a macro shot of an eyeball, with the iris in focus, reveals a rainbow of colored fibers, twisting and turning in a dance of light and color. Suddenly, a swarm of colored particles bursts from the pupil, like a flock of birds taking flight. The particles move in unison, like a surreal dream, as if they have a mind of their own. Photography, macro lens 50mm, intricate 8k, soft lighting, beautifully color graded, Unreal Engine, Cinematic , Color Grading, Photography, Photoshoot, Shot on 50mm lens, f1.2, Depth of Field, DOF, 32k, SuperResolution, Megapixel, Backlight, Natural Lighting, Incandescent, Optical Fiber, Studio Lighting, Soft Lighting, Volumetric, ConteJour, Beautiful Lighting, Accent Lighting, Global Illumination, Screen Space Global Illumination, Ray Tracing Global Illumination, Optics, Scattering, Glowing, Shadows, Rough, Shimmering, Ray Tracing Reflections, Lumen Reflections, Screen Space Reflections, Diffraction Grading, Chromatic Aberration, GB Displacement, Scan Lines, Ray Tracing Ambient Occlusi on, AntiAliasing, FKAA, TXAA, RTX, SSAO, Shaders, OpenGLShaders, GLSLShaders, Post Processing, PostProduction, Cell Shading, Tone Mapping, CGI, VFX, SFX, insanely detailed and intricate , hyper maximalist , elegant, hyper realistic, super detailed, dynamic pose, photography, Hyper realistic, q 5 ",art/2edd9b2bc9272763b96e92ba3247c95139b2c820.jpg
1002,2eebdeca6c55839fbc8a10122a5cdbb3e09b879a,landscape,savanna landscape,landscape/2eebdeca6c55839fbc8a10122a5cdbb3e09b879a.jpg
1003,2eeeea0448a0f33d96d81bc176869a225eb09583,vehicles,Elon musk admiring a gunmetal colored 370z with palm trees in background ,vehicles/2eeeea0448a0f33d96d81bc176869a225eb09583.jpg
1004,2ef1eef42d847b3f186ee4a3cd33ebb8d5e086d1,plants,"modern realistic foxglove flowers, clean straight lines, black and white, a lot of white space to color, coloring book style ",plants/2ef1eef42d847b3f186ee4a3cd33ebb8d5e086d1.jpg
1005,2f0876319673bebdaba1aee24d21c224c6de0374,food,"luxury meal, spagetti frutti di mare, high detailed, view from above, photogaphic quality ",food/2f0876319673bebdaba1aee24d21c224c6de0374.jpg
1006,2f1a8e3297902060937b8977d0ca22fda4b54ca9,vehicles,"a Ford mustang GT, Capture the car in motion as it weaves through a busy city street, with the headlights illuminating the road ahead, imagination, inception style, detailedrealistic, Unreal Engine, Cinematic, Color Grading, fullbody Photography, Shot on 50mm lens, UltraWide Angle, Depth of Field, hyperdetailed, beautifully colorcoded, insane details, intricate details, beautifully color graded, Unreal Engine, Cinematic, Color Grading, Editorial Photography, Photography, Photoshoot, Shot on 70mm lens, Depth of Field, Bokeh, DOF, Tilt Blur, Shutter Speed 11000, F22, White Balance, 32k, SuperResolution, Megapixel, ProPhoto RGB, VR, Lonely, Good, Massive, Halfrear Lighting, Backlight, Natural Lighting, Incandescent, Optical Fiber, Moody Lighting, Cinematic Lighting, Studio Lighting, Soft Lighting, Volumetric, ContreJour, Beautiful Lighting, Accent Lighting, Global Illumination, Screen Space Global Illumination, Ray Tracing Global Illumination, Optics, Scattering, Glowing, Shadows, Rough, Shimmering, Ray Tracing Reflections, Lumen Reflections, Screen Space Reflections, Diffraction Grading, Chromatic Aberration, GB Displacement, Scan Lines, Ray Traced, Ray Tracing Ambient Occlusion, AntiAliasing, FKAA, TXAA, RTX, SSAO, Shaders, OpenGLShaders, GLSLShaders, Post Processing, PostProduction, Cel Shading, Tone Mapping, CGI, VFX, SFX, insanely detailed and intricate, hypermaximalist, elegant, hyper realistic, super detailed, dynamic pose, photography, 8k ",vehicles/2f1a8e3297902060937b8977d0ca22fda4b54ca9.jpg
1007,2f5a352f7a4bc353a7204fffbab1c88aa89e93ca,logo,"data analytics, grid, internet, background, blue, clear",logo/2f5a352f7a4bc353a7204fffbab1c88aa89e93ca.jpg
1008,2f6a8bdd031cbe5984e0a2be5ea94e264b9c3ba3,food,"1980s magazine advert, haunted, meat, face, supernatural, occult",food/2f6a8bdd031cbe5984e0a2be5ea94e264b9c3ba3.jpg
1009,2f6a982c4544e3d3489f3264336ae673ef9444f0,animals,a banana eating a gorilla while slipping,animals/2f6a982c4544e3d3489f3264336ae673ef9444f0.jpg
1010,2f80e1f660285927a373dcf77b493ead49f2899c,people,"A cheerful photo of an elderly grandfather and his young grandson together in a forest. The two are dressed in traditional fishing gear and have taken a break from their day of exploring, instead opting for a peaceful day of fishing. The light of the day is softly filtering through the trees, lending an air of tranquillity to the scene. Grandfather and grandson are standing side by side, their faces filled with joy and contentment as each hold a fishing rod. They are standing in a small stream, the grandfather helping the grandson bait his hook. The grandfather has his left arm resting on the shoulder of the child, conveying a sense of assurance, pride and companionship. The detail of the shot, captured by a Canon EOS 5D Mark IV DSLR Camera paired with an EF 2470mm f2.8L II USM Lens, is exquisite, bringing out the beautiful textures and tones of the landscape in perfect clarity. The soft sunlight adds a warm, golden hue, and the stillness of the moment is palpable. The image beautifully captures the love, respect, and bond between a grandfather and grandson, conveying the powerful connection of family, across generations. ",people/2f80e1f660285927a373dcf77b493ead49f2899c.jpg
1011,2f8878a963f3fd1b2c6ad55a255951c44a224b78,people,"An smiling teenager is looking at a Bible. Behind him, his mother stands with a smiling expression. the picture has been taken with a Sony Alpha 1 camera and a Sony FE 24mm f 1. 4 GM lens. cinematic moody, realistic characters , spiritual figures, concept art, art station, illustration, intricate details, Unreal Engine, volumetric lighting, dynamic poses. ",people/2f8878a963f3fd1b2c6ad55a255951c44a224b78.jpg
1012,2f8e311448a0416948595924f60b13da7efc0889,logo,"background for western poker tournament banners, no people, hyper realistic ",logo/2f8e311448a0416948595924f60b13da7efc0889.jpg
1013,2f91239407cbe69a7d189b8d43d2a0bbc163de9a,landscape,"cross country runners, Scottish setting,  photos taken by ARRI, photos taken by sony, photos taken by canon, xerxes, photos taken by nikon, photos taken by sony, photos taken by hasselblad  incredibly detailed, sharpen, details  professional lighting, photography lighting  50mm, 80mm, 100m  lightroom gallery  behance photographys  unsplash, Taken using a Canon EOS R camera. This stunning image is rendered in insanely high resolution, realistic, 8k, HD, HDR ",landscape/2f91239407cbe69a7d189b8d43d2a0bbc163de9a.jpg
1014,2fb49e3126101290c1b19144e6c88f893458a3f8,animals,"A superb and delightful photograph of a tiger cub, posing confidently amidst the African savannah, surrounded by tall grasses and the dappled golden sun. The image is infused with an air of mystery and intrigue, as the tigers sultry gaze and contrast starkly with the rugged, deadly landscape. The photograph is skillfully captured using a Canon EOS R6 mirrorless camera, paired with a versatile RF 2470mm f2.8L IS USM lens, known for its excellent sharpness, vibrant color rendition, and ability to create pleasing background blur. The camera settings are thoughtfully selected to emphasize the tiger cub and the mood of the scene an aperture of f3.2 to create a smooth bokeh that isolates the cub from the surroundings, ISO 400 for a balanced exposure that retains detail, and a shutter speed of 1125 sec to capture the dappled sunlight. The composition benefits from the diffused, overcast light filtering a cinematic ambiance over the scene. A subtle use of offcamera flash helps to accentuate the cubs features and bring out the rich textures of her fur and the backdrop, creating a captivating interplay of light and shadow. ",animals/2fb49e3126101290c1b19144e6c88f893458a3f8.jpg
1015,2fb6f9d09d8862787ae4e2502ce8c3ca63e7ec10,fashion,"Scene from a fashion movie set in the 1990s A skilled railway engineer, with a wrench dressed in a glamorous leather outfit in the stunning shade of 039E86 a bluishgreen hue and bf2e54, exudes confidence as he works on train. The scene is captured in a 32 aspect ratio and lasts for 5 seconds, showcasing the mechanics style and expertise, photorealistic  realistic  leica  ultradetailed  high quality  natural light . Commercial by Balenciaga",fashion/2fb6f9d09d8862787ae4e2502ce8c3ca63e7ec10.jpg
1016,2fbe5f7df97260505c4ad463e1807f3ec106cff4,indoor,"IMAGE_TYPE Architectural photography  GENRE HighTech Architecture  EMOTION Dynamic  SCENE A cuttingedge bridge with visible structural elements, supported by advanced materials and illuminated by energyefficient LED lights  LOCATION TYPE River crossing  CAMERA MODEL Canon EOS R5  CAMERA LENSE 1635mm f2.8  SPECIAL EFFECTS Long exposure, light trails  TAGS HighTech Architecture, dynamic, cuttingedge bridge, structural elements, advanced materials, LED lights ",indoor/2fbe5f7df97260505c4ad463e1807f3ec106cff4.jpg
1017,2fc2aeded4c4e9c8ef59d9dfa9be82b31748711f,animals,"cyberpunk Uncle iroh with a shiba inu half cyborg walking down the street in the rain standing in a crowded street side view, rain, night, lots of people around them, cyber wear fashion glitchy affect to the picture, picture taken from far away so u can see most of the street and the people walking in it, 8k, ultra realstic wallpaper in 169",animals/2fc2aeded4c4e9c8ef59d9dfa9be82b31748711f.jpg
1018,2fd78b8cda391b586ca884e4fad92bdcda9c48b5,landscape,"a photo of a beautiful lush mountain valley full of wild flowers taken from above on top of the mountain looking down, with a Nikon D850 and a NIKKOR Z 1424mm f2.8 S lens taken with filtered long exposure. ",landscape/2fd78b8cda391b586ca884e4fad92bdcda9c48b5.jpg
1019,2ff9e8e1fe197601bcf2e54addcd074a36e8445c,art,"spiderman closeup on fire, realistic,4k",art/2ff9e8e1fe197601bcf2e54addcd074a36e8445c.jpg
1020,2fff75e903ab167b1b57f6644dd97b6e536ce23d,art,"a male druid singing and write magic circle, in dark forest. ",art/2fff75e903ab167b1b57f6644dd97b6e536ce23d.jpg
1021,300e39b652d17dc15fef01555e79db0aad045e8f,logo,a roman warrior holding a giant bitcoin as a shield realistic 0,logo/300e39b652d17dc15fef01555e79db0aad045e8f.jpg
1022,30152ad394189cfd58d97a06785eb9e7d9cbbfc9,fashion,a lipstick commercial with microplastics. Transparent background. ,fashion/30152ad394189cfd58d97a06785eb9e7d9cbbfc9.jpg
1023,30168b63e8f23c556ab55a46facb053293575684,animals,"Large goat with horns, furry, dressed fancy, modern bright city, neon lights, drinking cocktail, f35mm. 8k, HD, cinematography, photorealistic, epic composition Unreal Engine, Cinematic, Color Grading, portrait Photography, Ultra  Wide Angle, Depth of Field, hyper  detailed, beautifully color  coded, insane details, intricate details, beautifully color graded, Unreal Engine, Cinematic, Color Grading, Editorial Photography, Photography, Photoshoot, Depth of Field, DOF, Tilt Blur, White Balance, 32k, Super  Resolution, Megapixel, ProPhoto RGB, VR, Halfrear Lighting, Backlight, Natural Lighting, Incandescent, Optical Fiber, Moody Lighting, Cinematic Lighting, Studio Lighting, Soft Lighting, Volumetric, Contre  Jour, Beautiful Lighting, Accent Lighting, Global Illumination, Screen Space Global Illumination, Ray Tracing Global Illumination, Optics, Scattering, Glowing, Shadows, Rough, Shimmering, Ray Tracing Reflections, Lumen Reflections, Screen Space Reflections, Diffraction Grading, Chromatic Aberration, GB Displacement, Scan Lines, Ray Traced, Ray Tracing Ambient Occlusion, Anti  Aliasing, FKAA, TXAA, RTX, SSAO, Shaders, OpenGL  Shaders, GLSL  Shaders, Post Processing, Post  Production, Cel Shading, Tone Mapping, CGI, VFX, SFX, insanely detailed and intricate, hypermaximalist, elegant, hyper realistic, super detailed, dynamic pose, photography, 8k",animals/30168b63e8f23c556ab55a46facb053293575684.jpg
1024,3018d348d7472b183c522291d93f63ff7b690c57,people,"group of highfashion models playing fantasy roleplaying game, fancy fashion, very fancy dresses and makeup, hip haircuts, table, d20 dice, pen and paper, maps, cozy living room, winter, at night, color photography ",people/3018d348d7472b183c522291d93f63ff7b690c57.jpg
1025,304a11100cde78426fdb4ec398c044c258320216,logo,letter P for colouring sheet,logo/304a11100cde78426fdb4ec398c044c258320216.jpg
1026,304d7835e609513f54eea644f581b6a2602d31a4,fashion,"a mesmerizing scene of luxury, Louboutin, heels, Vibrant realism, seamless pattern, procreate, zbrush, blender, unreal engine 5, 3d, detailed, intricate ",fashion/304d7835e609513f54eea644f581b6a2602d31a4.jpg
1027,3058d10a6008073c8e0edb87ac7e5b6c42a9e65b,landscape,"a vibrant and colorful scene of a sprawling field full of wildflowers. The flowers are in full bloom and seem to be swaying gently in the breeze. The colors are bright and vivid, with shades of pink, purple, yellow, and orange. In the distance, there is a small hive nestled among the flowers. Bees can be seen buzzing around, flitting from flower to flower. The sun is shining brightly in the sky, casting a warm glow over the scene. In the foreground, there is a small bee depicted as a cute and curious character, with large eyes and wings that are midflap as she hovers in the air. She is looking out into the field, as if taking in all the beauty around her. Her expression is one of wonder and excitement. Overall, the imagery on this page is bright, cheerful, and inviting. ",landscape/3058d10a6008073c8e0edb87ac7e5b6c42a9e65b.jpg
1028,3062eab621dff4935b9ecc90470c75fafed61a23,animals,"photo of a cute, muscular yellow duck with blue shirt jumping a mountain bike",animals/3062eab621dff4935b9ecc90470c75fafed61a23.jpg
1029,30835a9fa19e657627a978a9872ca5227f21dbdf,animals,"white arabian pegasus horse flying over the ocean with a beautiful sunset, ",animals/30835a9fa19e657627a978a9872ca5227f21dbdf.jpg
1030,309fccceeb7abb6e8507971459cc2220249b0402,people,"professional artistic 50mm prime f1.4 portrait photograph of 25yearold guy, looking forward, sitting next to a grey persian cat, magical fantasy atmosphere, powerful, sharp focus ",people/309fccceeb7abb6e8507971459cc2220249b0402.jpg
1031,30a07891d11437efb9cebb5cb8766074c2884b70,fashion,"a coquettish princess in her early20s with long, wavy, blonde hair and blue eyes, wearing an extravagant dark blue gown. hyperrealistic, mythological style, regal, 8k.",fashion/30a07891d11437efb9cebb5cb8766074c2884b70.jpg
1032,30aab306a5f41a3af5c1c26fb996cb79fa83c7f4,logo,"logo, cicular, no text, simple, landscaping, high detail, landscaping, watercolor ",logo/30aab306a5f41a3af5c1c26fb996cb79fa83c7f4.jpg
1033,30af5e5f02d85902d2594a727520a3c9802dceb5,plants,"The delicate symmetry of a spiders web glistening with dew, magnified by a macro lens on a Sony A7R III, f5.6, ",plants/30af5e5f02d85902d2594a727520a3c9802dceb5.jpg
